,Festival_week,Months,OS,Place,Processor,Product,RAM,Sales
598,random,3,Windows,asia,i9,vostro,16,13
599,random,3,Linux,asia,i9,vostro,16,13
600,random,3,Windows,africa,i3,vostro,4,40
601,random,3,Linux,africa,i3,vostro,4,14
602,random,3,Windows,africa,i3,vostro,8,17
603,random,3,Linux,africa,i3,vostro,8,30
604,random,3,Windows,africa,i3,vostro,16,20
605,random,3,Linux,africa,i3,vostro,16,16
606,random,3,Windows,africa,i5,vostro,4,32
607,random,3,Linux,africa,i5,vostro,4,21
608,random,3,Windows,africa,i5,vostro,8,18
609,random,3,Linux,africa,i5,vostro,8,47
610,random,3,Windows,africa,i5,vostro,16,20
611,random,3,Linux,africa,i5,vostro,16,19
612,random,3,Windows,africa,i7,vostro,4,9
613,random,3,Linux,africa,i7,vostro,4,4
614,random,3,Windows,africa,i7,vostro,8,8
615,random,3,Linux,africa,i7,vostro,8,53
616,random,3,Windows,africa,i7,vostro,16,11
617,random,3,Linux,africa,i7,vostro,16,13
618,random,3,Windows,africa,i9,vostro,4,39
619,random,3,Linux,africa,i9,vostro,4,6
620,random,3,Windows,africa,i9,vostro,8,10
621,random,3,Linux,africa,i9,vostro,8,36
622,random,3,Windows,africa,i9,vostro,16,5
623,random,3,Linux,africa,i9,vostro,16,13
624,random,3,Windows,europe,i3,vostro,4,22
625,random,3,Linux,europe,i3,vostro,4,6
626,random,3,Windows,europe,i3,vostro,8,7
627,random,3,Linux,europe,i3,vostro,8,50
628,random,3,Windows,europe,i3,vostro,16,11
629,random,3,Linux,europe,i3,vostro,16,7
630,random,3,Windows,europe,i5,vostro,4,37
631,random,3,Linux,europe,i5,vostro,4,9
632,random,3,Windows,europe,i5,vostro,8,9
633,random,3,Linux,europe,i5,vostro,8,33
634,random,3,Windows,europe,i5,vostro,16,9
635,random,3,Linux,europe,i5,vostro,16,10
636,random,3,Windows,europe,i7,vostro,4,23
637,random,3,Linux,europe,i7,vostro,4,4
638,random,3,Windows,europe,i7,vostro,8,11
639,random,3,Linux,europe,i7,vostro,8,37
640,random,3,Windows,europe,i7,vostro,16,7
641,random,3,Linux,europe,i7,vostro,16,10
642,random,3,Windows,europe,i9,vostro,4,22
643,random,3,Linux,europe,i9,vostro,4,7
644,random,3,Windows,europe,i9,vostro,8,7
645,random,3,Linux,europe,i9,vostro,8,21
646,random,3,Windows,europe,i9,vostro,16,7
647,random,3,Linux,europe,i9,vostro,16,7
648,random,3,Windows,america,i3,vostro,4,14
649,random,3,Linux,america,i3,vostro,4,23
650,random,3,Windows,america,i3,vostro,8,22
651,random,3,Linux,america,i3,vostro,8,14
652,random,3,Windows,america,i3,vostro,16,19
653,random,3,Linux,america,i3,vostro,16,24
654,random,3,Windows,america,i5,vostro,4,22
655,random,3,Linux,america,i5,vostro,4,20
656,random,3,Windows,america,i5,vostro,8,26
657,random,3,Linux,america,i5,vostro,8,20
658,random,3,Windows,america,i5,vostro,16,22
659,random,3,Linux,america,i5,vostro,16,23
660,random,3,Windows,america,i7,vostro,4,25
661,random,3,Linux,america,i7,vostro,4,21
662,random,3,Windows,america,i7,vostro,8,19
663,random,3,Linux,america,i7,vostro,8,12
664,random,3,Windows,america,i7,vostro,16,18
665,random,3,Linux,america,i7,vostro,16,20
666,random,3,Windows,america,i9,vostro,4,27
667,random,3,Linux,america,i9,vostro,4,14
668,random,3,Windows,america,i9,vostro,8,24
669,random,3,Linux,america,i9,vostro,8,34
670,random,3,Windows,america,i9,vostro,16,15
671,random,3,Linux,america,i9,vostro,16,20
672,random,3,Windows,asia,i3,xps,4,26
673,random,3,Linux,asia,i3,xps,4,14
674,random,3,Windows,asia,i3,xps,8,15
675,random,3,Linux,asia,i3,xps,8,16
676,random,3,Windows,asia,i3,xps,16,24
677,random,3,Linux,asia,i3,xps,16,22
678,random,3,Windows,asia,i5,xps,4,14
679,random,3,Linux,asia,i5,xps,4,19
680,random,3,Windows,asia,i5,xps,8,18
681,random,3,Linux,asia,i5,xps,8,28
682,random,3,Windows,asia,i5,xps,16,18
683,random,3,Linux,asia,i5,xps,16,20
684,random,3,Windows,asia,i7,xps,4,42
685,random,3,Linux,asia,i7,xps,4,52
686,random,3,Windows,asia,i7,xps,8,55
687,random,3,Linux,asia,i7,xps,8,95
688,random,3,Windows,asia,i7,xps,16,45
689,random,3,Linux,asia,i7,xps,16,53
690,random,3,Windows,asia,i9,xps,4,73
691,random,3,Linux,asia,i9,xps,4,47
692,random,3,Windows,asia,i9,xps,8,36
693,random,3,Linux,asia,i9,xps,8,69
694,random,3,Windows,asia,i9,xps,16,52
695,random,3,Linux,asia,i9,xps,16,47
696,random,3,Windows,africa,i3,xps,4,64
697,random,3,Linux,africa,i3,xps,4,53
698,random,3,Windows,africa,i3,xps,8,34
699,random,3,Linux,africa,i3,xps,8,92
700,random,3,Windows,africa,i3,xps,16,48
701,random,3,Linux,africa,i3,xps,16,42
702,random,3,Windows,africa,i5,xps,4,68
703,random,3,Linux,africa,i5,xps,4,50
704,random,3,Windows,africa,i5,xps,8,48
705,random,3,Linux,africa,i5,xps,8,63
706,random,3,Windows,africa,i5,xps,16,43
707,random,3,Linux,africa,i5,xps,16,58
708,random,3,Windows,africa,i7,xps,4,82
709,random,3,Linux,africa,i7,xps,4,62
710,random,3,Windows,africa,i7,xps,8,55
711,random,3,Linux,africa,i7,xps,8,90
712,random,3,Windows,africa,i7,xps,16,49
713,random,3,Linux,africa,i7,xps,16,55
714,random,3,Windows,africa,i9,xps,4,76
715,random,3,Linux,africa,i9,xps,4,51
716,random,3,Windows,africa,i9,xps,8,40
717,random,3,Linux,africa,i9,xps,8,72
718,random,3,Windows,africa,i9,xps,16,50
719,random,3,Linux,africa,i9,xps,16,36
720,random,3,Windows,europe,i3,xps,4,32
721,random,3,Linux,europe,i3,xps,4,27
722,random,3,Windows,europe,i3,xps,8,29
723,random,3,Linux,europe,i3,xps,8,58
724,random,3,Windows,europe,i3,xps,16,31
725,random,3,Linux,europe,i3,xps,16,26
726,random,3,Windows,europe,i5,xps,4,45
727,random,3,Linux,europe,i5,xps,4,33
728,random,3,Windows,europe,i5,xps,8,25
729,random,3,Linux,europe,i5,xps,8,67
730,random,3,Windows,europe,i5,xps,16,35
731,random,3,Linux,europe,i5,xps,16,29
732,random,3,Windows,europe,i7,xps,4,83
733,random,3,Linux,europe,i7,xps,4,29
734,random,3,Windows,europe,i7,xps,8,27
735,random,3,Linux,europe,i7,xps,8,65
736,random,3,Windows,europe,i7,xps,16,33
737,random,3,Linux,europe,i7,xps,16,32
738,random,3,Windows,europe,i9,xps,4,45
739,random,3,Linux,europe,i9,xps,4,40
740,random,3,Windows,europe,i9,xps,8,39
741,random,3,Linux,europe,i9,xps,8,59
742,random,3,Windows,europe,i9,xps,16,24
743,random,3,Linux,europe,i9,xps,16,27
744,random,3,Windows,america,i3,xps,4,86
745,random,3,Linux,america,i3,xps,4,23
746,random,3,Windows,america,i3,xps,8,27
747,random,3,Linux,america,i3,xps,8,62
748,random,3,Windows,america,i3,xps,16,36
749,random,3,Linux,america,i3,xps,16,28
750,random,3,Windows,america,i5,xps,4,41
751,random,3,Linux,america,i5,xps,4,18
752,random,3,Windows,america,i5,xps,8,31
753,random,3,Linux,america,i5,xps,8,89
754,random,3,Windows,america,i5,xps,16,34
755,random,3,Linux,america,i5,xps,16,24
756,random,3,Windows,america,i7,xps,4,16
757,random,3,Linux,america,i7,xps,4,30
758,random,3,Windows,america,i7,xps,8,22
759,random,3,Linux,america,i7,xps,8,87
760,random,3,Windows,america,i7,xps,16,27
761,random,3,Linux,america,i7,xps,16,24
762,random,3,Windows,america,i9,xps,4,63
763,random,3,Linux,america,i9,xps,4,25
764,random,3,Windows,america,i9,xps,8,28
765,random,3,Linux,america,i9,xps,8,39
766,random,3,Windows,america,i9,xps,16,25
767,random,3,Linux,america,i9,xps,16,27
768,no,4,Windows,asia,i3,vostro,4,69
769,no,4,Linux,asia,i3,vostro,4,28
770,no,4,Windows,asia,i3,vostro,8,25
771,no,4,Linux,asia,i3,vostro,8,90
772,no,4,Windows,asia,i3,vostro,16,17
773,no,4,Linux,asia,i3,vostro,16,22
774,no,4,Windows,asia,i5,vostro,4,67
775,no,4,Linux,asia,i5,vostro,4,20
776,no,4,Windows,asia,i5,vostro,8,16
777,no,4,Linux,asia,i5,vostro,8,40
778,no,4,Windows,asia,i5,vostro,16,28
779,no,4,Linux,asia,i5,vostro,16,31
780,no,4,Windows,asia,i7,vostro,4,79
781,no,4,Linux,asia,i7,vostro,4,26
782,no,4,Windows,asia,i7,vostro,8,18
783,no,4,Linux,asia,i7,vostro,8,91
784,no,4,Windows,asia,i7,vostro,16,18
785,no,4,Linux,asia,i7,vostro,16,21
786,no,4,Windows,asia,i9,vostro,4,70
787,no,4,Linux,asia,i9,vostro,4,28
788,no,4,Windows,asia,i9,vostro,8,21
789,no,4,Linux,asia,i9,vostro,8,51
790,no,4,Windows,asia,i9,vostro,16,20
791,no,4,Linux,asia,i9,vostro,16,22
792,no,4,Windows,africa,i3,vostro,4,28
793,no,4,Linux,africa,i3,vostro,4,38
794,no,4,Windows,africa,i3,vostro,8,27
795,no,4,Linux,africa,i3,vostro,8,41
796,no,4,Windows,africa,i3,vostro,16,35
797,no,4,Linux,africa,i3,vostro,16,42
798,no,4,Windows,africa,i5,vostro,4,57
799,no,4,Linux,africa,i5,vostro,4,49
800,no,4,Windows,africa,i5,vostro,8,29
801,no,4,Linux,africa,i5,vostro,8,112
802,no,4,Windows,africa,i5,vostro,16,35
803,no,4,Linux,africa,i5,vostro,16,37
804,no,4,Windows,africa,i7,vostro,4,80
805,no,4,Linux,africa,i7,vostro,4,41
806,no,4,Windows,africa,i7,vostro,8,28
807,no,4,Linux,africa,i7,vostro,8,30
808,no,4,Windows,africa,i7,vostro,16,28
809,no,4,Linux,africa,i7,vostro,16,30
810,no,4,Windows,africa,i9,vostro,4,65
811,no,4,Linux,africa,i9,vostro,4,37
812,no,4,Windows,africa,i9,vostro,8,32
813,no,4,Linux,africa,i9,vostro,8,97
814,no,4,Windows,africa,i9,vostro,16,34
815,no,4,Linux,africa,i9,vostro,16,42
816,no,4,Windows,europe,i3,vostro,4,64
817,no,4,Linux,europe,i3,vostro,4,40
818,no,4,Windows,europe,i3,vostro,8,28
819,no,4,Linux,europe,i3,vostro,8,41
820,no,4,Windows,europe,i3,vostro,16,41
821,no,4,Linux,europe,i3,vostro,16,39
822,no,4,Windows,europe,i5,vostro,4,57
823,no,4,Linux,europe,i5,vostro,4,23
824,no,4,Windows,europe,i5,vostro,8,35
825,no,4,Linux,europe,i5,vostro,8,98
826,no,4,Windows,europe,i5,vostro,16,34
827,no,4,Linux,europe,i5,vostro,16,35
828,no,4,Windows,europe,i7,vostro,4,46
829,no,4,Linux,europe,i7,vostro,4,36
830,no,4,Windows,europe,i7,vostro,8,46
831,no,4,Linux,europe,i7,vostro,8,56
832,no,4,Windows,europe,i7,vostro,16,53
833,no,4,Linux,europe,i7,vostro,16,54
834,no,4,Windows,europe,i9,vostro,4,91
835,no,4,Linux,europe,i9,vostro,4,39
836,no,4,Windows,europe,i9,vostro,8,30
837,no,4,Linux,europe,i9,vostro,8,114
838,no,4,Windows,europe,i9,vostro,16,60
839,no,4,Linux,europe,i9,vostro,16,45
840,no,4,Windows,america,i3,vostro,4,89
841,no,4,Linux,america,i3,vostro,4,31
842,no,4,Windows,america,i3,vostro,8,44
843,no,4,Linux,america,i3,vostro,8,41
844,no,4,Windows,america,i3,vostro,16,33
845,no,4,Linux,america,i3,vostro,16,46
846,no,4,Windows,america,i5,vostro,4,78
847,no,4,Linux,america,i5,vostro,4,48
848,no,4,Windows,america,i5,vostro,8,39
849,no,4,Linux,america,i5,vostro,8,121
850,no,4,Windows,america,i5,vostro,16,29
851,no,4,Linux,america,i5,vostro,16,43
852,no,4,Windows,america,i7,vostro,4,100
853,no,4,Linux,america,i7,vostro,4,39
854,no,4,Windows,america,i7,vostro,8,34
855,no,4,Linux,america,i7,vostro,8,66
856,no,4,Windows,america,i7,vostro,16,37
857,no,4,Linux,america,i7,vostro,16,41
858,no,4,Windows,america,i9,vostro,4,83
859,no,4,Linux,america,i9,vostro,4,39
860,no,4,Windows,america,i9,vostro,8,34
861,no,4,Linux,america,i9,vostro,8,118
862,no,4,Windows,america,i9,vostro,16,29
863,no,4,Linux,america,i9,vostro,16,47
864,no,4,Windows,asia,i3,xps,4,20
865,no,4,Linux,asia,i3,xps,4,17
866,no,4,Windows,asia,i3,xps,8,27
867,no,4,Linux,asia,i3,xps,8,28
868,no,4,Windows,asia,i3,xps,16,18
869,no,4,Linux,asia,i3,xps,16,16
870,no,4,Windows,asia,i5,xps,4,16
871,no,4,Linux,asia,i5,xps,4,12
872,no,4,Windows,asia,i5,xps,8,23
873,no,4,Linux,asia,i5,xps,8,41
874,no,4,Windows,asia,i5,xps,16,11
875,no,4,Linux,asia,i5,xps,16,13
876,no,4,Windows,asia,i7,xps,4,33
877,no,4,Linux,asia,i7,xps,4,22
878,no,4,Windows,asia,i7,xps,8,20
879,no,4,Linux,asia,i7,xps,8,33
880,no,4,Windows,asia,i7,xps,16,23
881,no,4,Linux,asia,i7,xps,16,19
882,no,4,Windows,asia,i9,xps,4,24
883,no,4,Linux,asia,i9,xps,4,17
884,no,4,Windows,asia,i9,xps,8,11
885,no,4,Linux,asia,i9,xps,8,34
886,no,4,Windows,asia,i9,xps,16,13
887,no,4,Linux,asia,i9,xps,16,13
888,no,4,Windows,africa,i3,xps,4,40
889,no,4,Linux,africa,i3,xps,4,14
890,no,4,Windows,africa,i3,xps,8,17
891,no,4,Linux,africa,i3,xps,8,30
892,no,4,Windows,africa,i3,xps,16,20
893,no,4,Linux,africa,i3,xps,16,16
894,no,4,Windows,africa,i5,xps,4,32
895,no,4,Linux,africa,i5,xps,4,21
896,no,4,Windows,africa,i5,xps,8,18
897,no,4,Linux,africa,i5,xps,8,47
898,no,4,Windows,africa,i5,xps,16,20
899,no,4,Linux,africa,i5,xps,16,19
900,no,4,Windows,africa,i7,xps,4,9
901,no,4,Linux,africa,i7,xps,4,4
902,no,4,Windows,africa,i7,xps,8,8
903,no,4,Linux,africa,i7,xps,8,53
904,no,4,Windows,africa,i7,xps,16,11
905,no,4,Linux,africa,i7,xps,16,13
906,no,4,Windows,africa,i9,xps,4,39
907,no,4,Linux,africa,i9,xps,4,6
908,no,4,Windows,africa,i9,xps,8,10
909,no,4,Linux,africa,i9,xps,8,36
910,no,4,Windows,africa,i9,xps,16,5
911,no,4,Linux,africa,i9,xps,16,13
912,no,4,Windows,europe,i3,xps,4,22
913,no,4,Linux,europe,i3,xps,4,6
914,no,4,Windows,europe,i3,xps,8,7
915,no,4,Linux,europe,i3,xps,8,50
916,no,4,Windows,europe,i3,xps,16,11
917,no,4,Linux,europe,i3,xps,16,7
918,no,4,Windows,europe,i5,xps,4,37
919,no,4,Linux,europe,i5,xps,4,9
920,no,4,Windows,europe,i5,xps,8,9
921,no,4,Linux,europe,i5,xps,8,33
922,no,4,Windows,europe,i5,xps,16,9
923,no,4,Linux,europe,i5,xps,16,10
924,no,4,Windows,europe,i7,xps,4,23
925,no,4,Linux,europe,i7,xps,4,4
926,no,4,Windows,europe,i7,xps,8,11
927,no,4,Linux,europe,i7,xps,8,37
928,no,4,Windows,europe,i7,xps,16,7
929,no,4,Linux,europe,i7,xps,16,10
930,no,4,Windows,europe,i9,xps,4,22
931,no,4,Linux,europe,i9,xps,4,7
932,no,4,Windows,europe,i9,xps,8,7
933,no,4,Linux,europe,i9,xps,8,21
934,no,4,Windows,europe,i9,xps,16,7
935,no,4,Linux,europe,i9,xps,16,7
936,no,4,Windows,america,i3,xps,4,14
937,no,4,Linux,america,i3,xps,4,23
938,no,4,Windows,america,i3,xps,8,22
939,no,4,Linux,america,i3,xps,8,14
940,no,4,Windows,america,i3,xps,16,19
941,no,4,Linux,america,i3,xps,16,24
942,no,4,Windows,america,i5,xps,4,22
943,no,4,Linux,america,i5,xps,4,20
944,no,4,Windows,america,i5,xps,8,26
945,no,4,Linux,america,i5,xps,8,20
946,no,4,Windows,america,i5,xps,16,22
947,no,4,Linux,america,i5,xps,16,23
948,no,4,Windows,america,i7,xps,4,25
949,no,4,Linux,america,i7,xps,4,21
950,no,4,Windows,america,i7,xps,8,19
951,no,4,Linux,america,i7,xps,8,12
952,no,4,Windows,america,i7,xps,16,18
953,no,4,Linux,america,i7,xps,16,20
954,no,4,Windows,america,i9,xps,4,27
955,no,4,Linux,america,i9,xps,4,14
956,no,4,Windows,america,i9,xps,8,24
957,no,4,Linux,america,i9,xps,8,34
958,no,4,Windows,america,i9,xps,16,15
959,no,4,Linux,america,i9,xps,16,20
960,no,5,Windows,asia,i3,vostro,4,26
961,no,5,Linux,asia,i3,vostro,4,14
962,no,5,Windows,asia,i3,vostro,8,15
963,no,5,Linux,asia,i3,vostro,8,16
964,no,5,Windows,asia,i3,vostro,16,24
965,no,5,Linux,asia,i3,vostro,16,22
966,no,5,Windows,asia,i5,vostro,4,14
967,no,5,Linux,asia,i5,vostro,4,19
968,no,5,Windows,asia,i5,vostro,8,18
969,no,5,Linux,asia,i5,vostro,8,28
970,no,5,Windows,asia,i5,vostro,16,18
971,no,5,Linux,asia,i5,vostro,16,20
972,no,5,Windows,asia,i7,vostro,4,42
973,no,5,Linux,asia,i7,vostro,4,52
974,no,5,Windows,asia,i7,vostro,8,55
975,no,5,Linux,asia,i7,vostro,8,95
976,no,5,Windows,asia,i7,vostro,16,45
977,no,5,Linux,asia,i7,vostro,16,53
978,no,5,Windows,asia,i9,vostro,4,73
979,no,5,Linux,asia,i9,vostro,4,47
980,no,5,Windows,asia,i9,vostro,8,36
981,no,5,Linux,asia,i9,vostro,8,69
982,no,5,Windows,asia,i9,vostro,16,52
983,no,5,Linux,asia,i9,vostro,16,47
984,no,5,Windows,africa,i3,vostro,4,64
985,no,5,Linux,africa,i3,vostro,4,53
986,no,5,Windows,africa,i3,vostro,8,34
987,no,5,Linux,africa,i3,vostro,8,92
988,no,5,Windows,africa,i3,vostro,16,48
989,no,5,Linux,africa,i3,vostro,16,42
990,no,5,Windows,africa,i5,vostro,4,68
991,no,5,Linux,africa,i5,vostro,4,50
992,no,5,Windows,africa,i5,vostro,8,48
993,no,5,Linux,africa,i5,vostro,8,63
994,no,5,Windows,africa,i5,vostro,16,43
995,no,5,Linux,africa,i5,vostro,16,58
996,no,5,Windows,africa,i7,vostro,4,82
997,no,5,Linux,africa,i7,vostro,4,62
998,no,5,Windows,africa,i7,vostro,8,55
999,no,5,Linux,africa,i7,vostro,8,90
1000,no,5,Windows,africa,i7,vostro,16,49
1001,no,5,Linux,africa,i7,vostro,16,55
1002,no,5,Windows,africa,i9,vostro,4,76
1003,no,5,Linux,africa,i9,vostro,4,51
1004,no,5,Windows,africa,i9,vostro,8,40
1005,no,5,Linux,africa,i9,vostro,8,72
1006,no,5,Windows,africa,i9,vostro,16,50
1007,no,5,Linux,africa,i9,vostro,16,36
1008,no,5,Windows,europe,i3,vostro,4,32
1009,no,5,Linux,europe,i3,vostro,4,27
1010,no,5,Windows,europe,i3,vostro,8,29
1011,no,5,Linux,europe,i3,vostro,8,58
1012,no,5,Windows,europe,i3,vostro,16,31
1013,no,5,Linux,europe,i3,vostro,16,26
1014,no,5,Windows,europe,i5,vostro,4,45
1015,no,5,Linux,europe,i5,vostro,4,33
1016,no,5,Windows,europe,i5,vostro,8,25
1017,no,5,Linux,europe,i5,vostro,8,67
1018,no,5,Windows,europe,i5,vostro,16,35
1019,no,5,Linux,europe,i5,vostro,16,29
1020,no,5,Windows,europe,i7,vostro,4,83
1021,no,5,Linux,europe,i7,vostro,4,29
1022,no,5,Windows,europe,i7,vostro,8,27
1023,no,5,Linux,europe,i7,vostro,8,65
1024,no,5,Windows,europe,i7,vostro,16,33
1025,no,5,Linux,europe,i7,vostro,16,32
1026,no,5,Windows,europe,i9,vostro,4,45
1027,no,5,Linux,europe,i9,vostro,4,40
1028,no,5,Windows,europe,i9,vostro,8,39
1029,no,5,Linux,europe,i9,vostro,8,59
1030,no,5,Windows,europe,i9,vostro,16,24
1031,no,5,Linux,europe,i9,vostro,16,27
1032,no,5,Windows,america,i3,vostro,4,86
1033,no,5,Linux,america,i3,vostro,4,23
1034,no,5,Windows,america,i3,vostro,8,27
1035,no,5,Linux,america,i3,vostro,8,62
1036,no,5,Windows,america,i3,vostro,16,36
1037,no,5,Linux,america,i3,vostro,16,28
1038,no,5,Windows,america,i5,vostro,4,41
1039,no,5,Linux,america,i5,vostro,4,18
1040,no,5,Windows,america,i5,vostro,8,31
1041,no,5,Linux,america,i5,vostro,8,89
1042,no,5,Windows,america,i5,vostro,16,34
1043,no,5,Linux,america,i5,vostro,16,24
1044,no,5,Windows,america,i7,vostro,4,16
1045,no,5,Linux,america,i7,vostro,4,30
1046,no,5,Windows,america,i7,vostro,8,22
1047,no,5,Linux,america,i7,vostro,8,87
1048,no,5,Windows,america,i7,vostro,16,27
1049,no,5,Linux,america,i7,vostro,16,24
1050,no,5,Windows,america,i9,vostro,4,63
1051,no,5,Linux,america,i9,vostro,4,25
1052,no,5,Windows,america,i9,vostro,8,28
1053,no,5,Linux,america,i9,vostro,8,39
1054,no,5,Windows,america,i9,vostro,16,25
1055,no,5,Linux,america,i9,vostro,16,27
1056,no,5,Windows,asia,i3,xps,4,69
1057,no,5,Linux,asia,i3,xps,4,28
1058,no,5,Windows,asia,i3,xps,8,25
1059,no,5,Linux,asia,i3,xps,8,90
1060,no,5,Windows,asia,i3,xps,16,17
1061,no,5,Linux,asia,i3,xps,16,22
1062,no,5,Windows,asia,i5,xps,4,67
1063,no,5,Linux,asia,i5,xps,4,20
1064,no,5,Windows,asia,i5,xps,8,16
1065,no,5,Linux,asia,i5,xps,8,40
1066,no,5,Windows,asia,i5,xps,16,28
1067,no,5,Linux,asia,i5,xps,16,31
1068,no,5,Windows,asia,i7,xps,4,79
1069,no,5,Linux,asia,i7,xps,4,26
1070,no,5,Windows,asia,i7,xps,8,18
1071,no,5,Linux,asia,i7,xps,8,91
1072,no,5,Windows,asia,i7,xps,16,18
1073,no,5,Linux,asia,i7,xps,16,21
1074,no,5,Windows,asia,i9,xps,4,70
1075,no,5,Linux,asia,i9,xps,4,28
1076,no,5,Windows,asia,i9,xps,8,21
1077,no,5,Linux,asia,i9,xps,8,51
1078,no,5,Windows,asia,i9,xps,16,20
1079,no,5,Linux,asia,i9,xps,16,22
1080,no,5,Windows,africa,i3,xps,4,28
1081,no,5,Linux,africa,i3,xps,4,38
1082,no,5,Windows,africa,i3,xps,8,27
1083,no,5,Linux,africa,i3,xps,8,41
1084,no,5,Windows,africa,i3,xps,16,35
1085,no,5,Linux,africa,i3,xps,16,42
1086,no,5,Windows,africa,i5,xps,4,57
1087,no,5,Linux,africa,i5,xps,4,49
1088,no,5,Windows,africa,i5,xps,8,29
1089,no,5,Linux,africa,i5,xps,8,112
1090,no,5,Windows,africa,i5,xps,16,35
1091,no,5,Linux,africa,i5,xps,16,37
1092,no,5,Windows,africa,i7,xps,4,80
1093,no,5,Linux,africa,i7,xps,4,41
1094,no,5,Windows,africa,i7,xps,8,28
1095,no,5,Linux,africa,i7,xps,8,30
1096,no,5,Windows,africa,i7,xps,16,28
1097,no,5,Linux,africa,i7,xps,16,30
1098,no,5,Windows,africa,i9,xps,4,65
1099,no,5,Linux,africa,i9,xps,4,37
1100,no,5,Windows,africa,i9,xps,8,32
1101,no,5,Linux,africa,i9,xps,8,97
1102,no,5,Windows,africa,i9,xps,16,34
1103,no,5,Linux,africa,i9,xps,16,42
1104,no,5,Windows,europe,i3,xps,4,64
1105,no,5,Linux,europe,i3,xps,4,40
1106,no,5,Windows,europe,i3,xps,8,28
1107,no,5,Linux,europe,i3,xps,8,41
1108,no,5,Windows,europe,i3,xps,16,41
1109,no,5,Linux,europe,i3,xps,16,39
1110,no,5,Windows,europe,i5,xps,4,57
1111,no,5,Linux,europe,i5,xps,4,23
1112,no,5,Windows,europe,i5,xps,8,35
1113,no,5,Linux,europe,i5,xps,8,98
1114,no,5,Windows,europe,i5,xps,16,34
1115,no,5,Linux,europe,i5,xps,16,35
1116,no,5,Windows,europe,i7,xps,4,46
1117,no,5,Linux,europe,i7,xps,4,36
1118,no,5,Windows,europe,i7,xps,8,46
1119,no,5,Linux,europe,i7,xps,8,56
1120,no,5,Windows,europe,i7,xps,16,53
1121,no,5,Linux,europe,i7,xps,16,54
1122,no,5,Windows,europe,i9,xps,4,91
1123,no,5,Linux,europe,i9,xps,4,39
1124,no,5,Windows,europe,i9,xps,8,30
1125,no,5,Linux,europe,i9,xps,8,114
1126,no,5,Windows,europe,i9,xps,16,60
1127,no,5,Linux,europe,i9,xps,16,45
1128,no,5,Windows,america,i3,xps,4,89
1129,no,5,Linux,america,i3,xps,4,31
1130,no,5,Windows,america,i3,xps,8,44
1131,no,5,Linux,america,i3,xps,8,41
1132,no,5,Windows,america,i3,xps,16,33
1133,no,5,Linux,america,i3,xps,16,46
1134,no,5,Windows,america,i5,xps,4,78
1135,no,5,Linux,america,i5,xps,4,48
1136,no,5,Windows,america,i5,xps,8,39
1137,no,5,Linux,america,i5,xps,8,121
1138,no,5,Windows,america,i5,xps,16,29
1139,no,5,Linux,america,i5,xps,16,43
1140,no,5,Windows,america,i7,xps,4,100
1141,no,5,Linux,america,i7,xps,4,39
1142,no,5,Windows,america,i7,xps,8,34
1143,no,5,Linux,america,i7,xps,8,66
1144,no,5,Windows,america,i7,xps,16,37
1145,no,5,Linux,america,i7,xps,16,41
1146,no,5,Windows,america,i9,xps,4,83
1147,no,5,Linux,america,i9,xps,4,39
1148,no,5,Windows,america,i9,xps,8,34
1149,no,5,Linux,america,i9,xps,8,118
1150,no,5,Windows,america,i9,xps,16,29
1151,no,5,Linux,america,i9,xps,16,47
1152,summer,6,Windows,asia,i3,vostro,4,20
1153,summer,6,Linux,asia,i3,vostro,4,17
1154,summer,6,Windows,asia,i3,vostro,8,27
1155,summer,6,Linux,asia,i3,vostro,8,28
1156,summer,6,Windows,asia,i3,vostro,16,18
1157,summer,6,Linux,asia,i3,vostro,16,16
1158,summer,6,Windows,asia,i5,vostro,4,16
1159,summer,6,Linux,asia,i5,vostro,4,12
1160,summer,6,Windows,asia,i5,vostro,8,23
1161,summer,6,Linux,asia,i5,vostro,8,41
1162,summer,6,Windows,asia,i5,vostro,16,11
1163,summer,6,Linux,asia,i5,vostro,16,13
1164,summer,6,Windows,asia,i7,vostro,4,33
1165,summer,6,Linux,asia,i7,vostro,4,22
1166,summer,6,Windows,asia,i7,vostro,8,20
1167,summer,6,Linux,asia,i7,vostro,8,33
1168,summer,6,Windows,asia,i7,vostro,16,23
1169,summer,6,Linux,asia,i7,vostro,16,19
1170,summer,6,Windows,asia,i9,vostro,4,24
1171,summer,6,Linux,asia,i9,vostro,4,17
1172,summer,6,Windows,asia,i9,vostro,8,11
